Time,Host_0,Host_1,Host_2,Host_3,Host_4,Host_5,Host_6,Host_7,Host_8,Host_9,Host_10,Host_11,Host_12,Host_13,Host_14,Host_15
890,222.0521875,234.3878125,229.07687499999997,229.72749999999996,206.055625,217.834375,177.743125,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
900,222.0521875,234.3878125,229.07687499999997,229.72749999999996,206.055625,217.834375,177.743125,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
910,222.0521875,234.3878125,229.07687499999997,229.72749999999996,206.055625,217.834375,177.743125,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
920,222.0521875,234.3878125,229.07687499999997,229.72749999999996,206.055625,217.834375,177.743125,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
930,222.0521875,234.3878125,229.07687499999997,229.72749999999996,206.055625,217.834375,177.743125,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
940,222.0521875,234.3878125,229.07687499999997,229.72749999999996,206.055625,217.834375,177.743125,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
950,222.0521875,234.3878125,229.07687499999997,229.72749999999996,206.055625,217.834375,177.743125,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
960,222.0521875,234.3878125,229.07687499999997,229.72749999999996,206.055625,217.834375,177.743125,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
970,222.0521875,234.3878125,229.07687499999997,229.72749999999996,206.055625,217.834375,177.743125,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
980,222.0521875,234.3878125,229.07687499999997,229.72749999999996,206.055625,217.834375,177.743125,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
990,222.0521875,234.3878125,229.07687499999997,229.72749999999996,206.055625,217.834375,177.743125,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1000,222.0521875,234.3878125,229.07687499999997,229.72749999999996,206.055625,217.834375,177.743125,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1010,222.0521875,234.3878125,229.07687499999997,229.72749999999996,206.055625,217.834375,177.743125,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1020,222.0521875,234.3878125,229.07687499999997,229.72749999999996,206.055625,217.834375,177.743125,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1030,222.0521875,234.3878125,229.07687499999997,229.72749999999996,206.055625,217.834375,177.743125,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1040,222.0521875,234.3878125,229.07687499999997,229.72749999999996,206.055625,217.834375,177.743125,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1050,222.0521875,234.3878125,229.07687499999997,229.72749999999996,206.055625,217.834375,177.743125,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1060,222.0521875,234.3878125,229.07687499999997,229.72749999999996,206.055625,217.834375,177.743125,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1070,222.0521875,234.3878125,229.07687499999997,229.72749999999996,206.055625,217.834375,177.743125,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1080,222.0521875,234.3878125,229.07687499999997,229.72749999999996,206.055625,217.834375,177.743125,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1090,222.0521875,234.3878125,227.39124999999999,229.72749999999996,206.055625,217.834375,177.743125,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1100,222.0521875,234.3878125,227.39124999999999,229.72749999999996,206.055625,217.834375,177.743125,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
