Time,Host_0,Host_1,Host_2,Host_3,Host_4,Host_5,Host_6,Host_7,Host_8,Host_9,Host_10,Host_11,Host_12,Host_13,Host_14,Host_15
6780,50.0,25.0,37.5,14.285714285714286,12.5,50.0,66.66666666666667,16.666666666666668,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336
6790,50.0,25.0,37.5,14.285714285714286,12.5,50.0,66.66666666666667,16.666666666666668,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336
6800,50.0,25.0,37.5,14.285714285714286,12.5,50.0,66.66666666666667,16.666666666666668,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336
6810,50.0,25.0,37.5,14.285714285714286,12.5,50.0,66.66666666666667,16.666666666666668,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336
6820,50.0,25.0,37.5,14.285714285714286,12.5,50.0,66.66666666666667,16.666666666666668,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336
6830,50.0,25.0,37.5,14.285714285714286,12.5,50.0,66.66666666666667,16.666666666666668,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336
6840,50.0,25.0,37.5,14.285714285714286,12.5,50.0,66.66666666666667,16.666666666666668,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336
6850,50.0,25.0,37.5,14.285714285714286,12.5,50.0,66.66666666666667,16.666666666666668,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336
6860,50.0,25.0,37.5,14.285714285714286,12.5,50.0,66.66666666666667,16.666666666666668,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336
6870,50.0,25.0,37.5,14.285714285714286,12.5,50.0,66.66666666666667,16.666666666666668,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336
6880,50.0,25.0,37.5,14.285714285714286,12.5,50.0,66.66666666666667,16.666666666666668,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336
6890,50.0,25.0,37.5,14.285714285714286,12.5,50.0,66.66666666666667,16.666666666666668,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336
6900,50.0,25.0,37.5,14.285714285714286,12.5,50.0,66.66666666666667,16.666666666666668,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336
6910,50.0,25.0,37.5,14.285714285714286,12.5,50.0,66.66666666666667,16.666666666666668,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336
6920,50.0,25.0,37.5,14.285714285714286,12.5,50.0,66.66666666666667,16.666666666666668,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336
6930,50.0,25.0,37.5,14.285714285714286,12.5,50.0,66.66666666666667,16.666666666666668,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336
6940,50.0,25.0,37.5,14.285714285714286,12.5,50.0,66.66666666666667,16.666666666666668,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336
6950,50.0,25.0,37.5,14.285714285714286,12.5,50.0,66.66666666666667,16.666666666666668,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336
6960,50.0,25.0,37.5,14.285714285714286,12.5,50.0,66.66666666666667,16.666666666666668,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336
6970,50.0,25.0,37.5,14.285714285714286,12.5,50.0,66.66666666666667,16.666666666666668,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336
6980,50.0,25.0,37.5,14.285714285714286,12.5,50.0,66.66666666666667,16.666666666666668,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336
6990,50.0,25.0,37.5,14.285714285714286,12.5,50.0,66.66666666666667,16.666666666666668,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336
7000,50.0,25.0,37.5,14.285714285714286,12.5,50.0,66.66666666666667,16.666666666666668,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336
7010,50.0,25.0,37.5,14.285714285714286,12.5,50.0,66.66666666666667,16.666666666666668,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336
7020,50.0,25.0,37.5,14.285714285714286,12.5,50.0,66.66666666666667,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336
7030,50.0,25.0,37.5,14.285714285714286,12.5,50.0,66.66666666666667,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336
7040,50.0,25.0,37.5,14.285714285714286,12.5,50.0,33.333333333333336,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336
7050,50.0,25.0,37.5,14.285714285714286,12.5,50.0,33.333333333333336,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336
7060,50.0,25.0,37.5,14.285714285714286,12.5,50.0,33.333333333333336,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336
7070,50.0,25.0,37.5,14.285714285714286,12.5,50.0,33.333333333333336,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336
7080,50.0,25.0,37.5,14.285714285714286,12.5,50.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336
7090,50.0,25.0,37.5,14.285714285714286,12.5,50.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336
7100,50.0,25.0,37.5,14.285714285714286,12.5,50.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336
7110,50.0,25.0,37.5,14.285714285714286,12.5,50.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336
7120,50.0,25.0,37.5,14.285714285714286,12.5,50.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336
7130,37.5,25.0,37.5,14.285714285714286,12.5,50.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336
7140,37.5,25.0,37.5,14.285714285714286,12.5,50.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336
7150,37.5,25.0,37.5,14.285714285714286,12.5,50.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336
7160,37.5,25.0,37.5,14.285714285714286,12.5,50.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336
7170,37.5,25.0,37.5,14.285714285714286,12.5,50.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336
7180,37.5,25.0,25.0,14.285714285714286,12.5,50.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336
7190,37.5,25.0,25.0,14.285714285714286,12.5,50.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336
7200,37.5,25.0,25.0,14.285714285714286,12.5,50.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336
7210,37.5,25.0,25.0,14.285714285714286,12.5,50.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336
7220,37.5,25.0,25.0,14.285714285714286,12.5,50.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336
